date,budget_id,budget__name,budget__code,fond_id,fond__code,fond__name,source_id,source__code,source__name,plan_s,fact_s
2020-02-01,e1915daa-b06d-11e4-8068-000c29123d1d,"м.Мелітополь, Запорiзька область",013,1b948590-b45c-457f-99de-0550204286e8,7 ,7. Інші кошти спеціального фонду,6717c2af-f138-11e7-80d6-7824af41bb8e,41053900,Інші субвенції з місцевого бюджету,2100000.00,0.00
2020-02-01,e1915daa-b06d-11e4-8068-000c29123d1d,"м.Мелітополь, Запорiзька область",013,e490836c-bfac-43c6-8507-a5206ef13ae8,1 ,Загальний фонд,7a075fdc-b0fe-11e4-8068-000c29123d1d,18010500,Земельний податок з юридичних осіб,1800000.00,1656991.12
2020-02-01,e1915daa-b06d-11e4-8068-000c29123d1d,"м.Мелітополь, Запорiзька область",013,e490836c-bfac-43c6-8507-a5206ef13ae8,1 ,Загальний фонд,7a075fe0-b0fe-11e4-8068-000c29123d1d,18010900,Орендна плата з фізичних осіб,1300000.00,1224255.39
2020-02-01,e1915daa-b06d-11e4-8068-000c29123d1d,"м.Мелітополь, Запорiзька область",013,e490836c-bfac-43c6-8507-a5206ef13ae8,1 ,Загальний фонд,7a075f1a-b0fe-11e4-8068-000c29123d1d,11010500,"Податок на доходи фізичних осіб, що сплачується фізичними особами за результатами річного декларування",1000000.00,1047874.02
2020-02-01,e1915daa-b06d-11e4-8068-000c29123d1d,"м.Мелітополь, Запорiзька область",013,e490836c-bfac-43c6-8507-a5206ef13ae8,1 ,Загальний фонд,2ab718ae-60be-11e7-807b-000c29123d1d,14021900,Пальне,700000.00,707846.87
2020-02-01,e1915daa-b06d-11e4-8068-000c29123d1d,"м.Мелітополь, Запорiзька область",013,e490836c-bfac-43c6-8507-a5206ef13ae8,1 ,Загальний фонд,7a075f19-b0fe-11e4-8068-000c29123d1d,11010400,"Податок на доходи фізичних осіб, що сплачується податковими агентами, із доходів платника податку інших ніж заробітна плата",700000.00,538445.08
2020-02-01,e1915daa-b06d-11e4-8068-000c29123d1d,"м.Мелітополь, Запорiзька область",013,e490836c-bfac-43c6-8507-a5206ef13ae8,1 ,Загальний фонд,7a07604d-b0fe-11e4-8068-000c29123d1d,22012500,Плата за надання інших адміністративних послуг,600000.00,616839.74
2020-02-01,e1915daa-b06d-11e4-8068-000c29123d1d,"м.Мелітополь, Запорiзька область",013,e490836c-bfac-43c6-8507-a5206ef13ae8,1 ,Загальний фонд,7a076078-b0fe-11e4-8068-000c29123d1d,24060300,Інші надходження,400000.00,137913.67
2020-02-01,e1915daa-b06d-11e4-8068-000c29123d1d,"м.Мелітополь, Запорiзька область",013,e490836c-bfac-43c6-8507-a5206ef13ae8,1 ,Загальний фонд,93a7ff39-eb9e-11e7-80d6-7824af41bb8e,41051500,Субвенція з місцевого бюджету на здійснення переданих видатків у сфері охорони здоров’я за рахунок коштів медичної субвенції,245982.00,245982.00
2020-02-01,e1915daa-b06d-11e4-8068-000c29123d1d,"м.Мелітополь, Запорiзька область",013,e490836c-bfac-43c6-8507-a5206ef13ae8,1 ,Загальний фонд,7a075fdb-b0fe-11e4-8068-000c29123d1d,18010400,"Податок на нерухоме майно, відмінне від земельної ділянки, сплачений  юридичними особами, які є власниками об'єктів нежитлової нерухомості",200000.00,210496.48
2020-02-01,e1915daa-b06d-11e4-8068-000c29123d1d,"м.Мелітополь, Запорiзька область",013,58eaf96b-780a-4376-a762-deb41e32be0c,7 ,Інші кошти спеціального фонду (БАНК),7a0760a0-b0fe-11e4-8068-000c29123d1d,24170000,Надходження коштів пайової участі у розвитку інфраструктури населеного пункту,200000.00,0.00
2020-02-01,e1915daa-b06d-11e4-8068-000c29123d1d,"м.Мелітополь, Запорiзька область",013,e490836c-bfac-43c6-8507-a5206ef13ae8,1 ,Загальний фонд,6717c293-f138-11e7-80d6-7824af41bb8e,41051000,Субвенція з місцевого бюджету на здійснення переданих видатків у сфері освіти за рахунок коштів освітньої субвенції,146340.00,146340.00
2020-02-01,e1915daa-b06d-11e4-8068-000c29123d1d,"м.Мелітополь, Запорiзька область",013,1b948590-b45c-457f-99de-0550204286e8,7 ,7. Інші кошти спеціального фонду,7a07611b-b0fe-11e4-8068-000c29123d1d,50110000,"Цільові фонди, утворені Верховною Радою Автономної Республіки Крим, органами місцевого самоврядування та місцевими органами виконавчої влади",115000.00,0.00
2020-02-01,e1915daa-b06d-11e4-8068-000c29123d1d,"м.Мелітополь, Запорiзька область",013,e490836c-bfac-43c6-8507-a5206ef13ae8,1 ,Загальний фонд,7a075fda-b0fe-11e4-8068-000c29123d1d,18010300,"Податок на нерухоме майно, відмінне від земельної ділянки, сплачений фізичними особами, які є власниками об'єктів нежитлової нерухомості",100000.00,218995.30
